problem,grid,noise,sigma,seed,method,coefficient_error,coefficient_linf,support_valid,support_exact,tp,fp,fn,precision,recall,f1,tpr,optimizer_success,status,iterations,fit_seconds,total_seconds,w,selected_terms
burgers,256×256,0.2,139.9403436083024,2,WSINDy,0.002825384760441141,0.002825384760441141,True,True,1,0,0,1.0,1.0,1.0,1.0,True,MSTLS support stable,4,0.012880083988420665,0.05211754297488369,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.49858730761977943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[9]
burgers,256×256,0.2,139.9403436083024,2,WENDy HT,1.0000000000000002,1.0,True,False,0,1,1,0.0,0.0,0.0,0.0,False,IRLS iteration limit,300,457.4455390420044,457.48477650099085,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.55336234015781e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[12]
burgers,256×256,0.2,139.9403436083024,2,WENDy L1=1e-06,647723951836663.4,0.3065258822792414,True,False,1,38,0,0.02564102564102564,1.0,0.05,0.02564102564102564,False,IRLS iteration limit,300,458.590764958004,458.63000241699046,"[-2.5535715112610693, -0.05623087967520458, 3.056683357508318e-08, 1.9434181731671313e-12, 1.9092488543953402e-13, 3.511773264899605e-14, 1.2745929184524855e-17, 0.0, -15.39120842198862, -0.6532629411396207, 0.0, 0.0, 9.046794899586529e-13, 1.2322123939492575e-13, 0.0, 0.0, -76.78512181618673, -1.161416499904559e-06, 0.0, 4.8177967993312204e-08, 1.0971528353702942e-11, 0.0, -11500902.03191196, 882562.0955793959, -1084.4189806504812, -3.895927301917563, 0.007127809836864998, -3.0073690229252626e-06, 0.0, 1413627548.6176474, 273500407.53490967, -363231.00346608897, -802.3016560094974, 1.5186265962603007, -0.0006254144736572535, 0.0, 948520984954.7704, 52619220908.63103, -77199171.05891085, -154829.95027857152, 309.43059621089185, -0.1304058095895481, 0.0, -323768496383650.06, 7722545844863.998, -4236601533.159358, -32159668.547003414, 46516.10845674383, -17.449111349759896]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 12, 13, 16, 17, 19, 20, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]"
burgers,256×256,0.2,139.9403436083024,2,WENDy L1=0.0001,690258784720678.4,0.7817890485696475,True,False,1,38,0,0.02564102564102564,1.0,0.05,0.02564102564102564,False,L1 subproblem: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,3,6.326674458978232,6.365911917964695,"[33.84776406453829, 0.22024160553395733, -0.00020962634616131443, -5.168501113841606e-08, -1.627926701256052e-12, -2.9022903640063734e-14, 1.161897078102468e-18, 0.0, -74.44996373832866, -0.10910547571517626, -0.00010760535226017591, -9.062859760654784e-08, -9.053966538058186e-11, -7.307394811485794e-14, 0.0, -16333.925387377709, -60.085787404965245, -0.06509101786082781, -6.725666881318869e-05, -5.366388022439829e-08, -2.8109452825922672e-11, 0.0, 90445687.31018355, 0.0, 0.0, 0.0, 0.0, -1.8257801076479115e-07, 0.0, 132438749564.98058, -46908715.25692583, -155101.79459744898, -663.2009345811196, 1.3308727991125175, -0.0006416104489364577, 0.0, 37575044412709.06, 32879937726.57495, -91943493.0258575, -157223.00450410787, 310.4708974993284, -0.12737680805753868, 0.0, -343006840378497.3, 6978704802112.451, -4484684643.937088, -31978891.08055204, 46889.940688414434, -17.215322940366182]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 22, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]"
burgers,256×256,0.2,139.9403436083024,2,WENDy L1=0.01,308147228124.1419,0.3858809546643174,True,False,1,10,0,0.09090909090909091,1.0,0.16666666666666666,0.09090909090909091,True,IRLS step tolerance,77,118.13252070901217,118.17175816799863,"[4.328633782946242, 0.00033602355528693955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -152.71290966845555, -0.3070595226678413, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3202679599759275, 0.0, 0.0, 0.0, 0.0, 25736360.42684804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -223576.21675647047, 0.0, 0.0, 0.0, 1.1497074263178627e-06, 0.0, 154073597024.8521, -67731537.96661472, 0.0, 0.0, 0.0, 8.44326089647369e-06]","[0, 1, 8, 9, 24, 29, 37, 41, 43, 44, 48]"
burgers,256×256,0.2,139.9403436083024,2,WENDy-MLE HT,1.0000000000000202,1.0,True,False,0,1,1,0.0,0.0,0.0,0.0,False,Desired error not necessarily achieved due to precision loss.,121,462.86041041699355,462.89964787598,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0088436063848794e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[12]
burgers,256×256,0.2,139.9403436083024,2,WENDy-MLE L1=1e-06,28138067861931.824,35.83181817915664,True,False,1,42,0,0.023255813953488372,1.0,0.045454545454545456,0.023255813953488372,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,206,1222.9080832090112,1222.9473206679977,"[-237.94379065003375, 4.230489981958609, 0.005651973736755887, -6.692369675451306e-05, 1.0666841659643751e-07, -6.00088164019279e-11, 1.0592991680955727e-14, 0.0, 794.1613530984974, 17.41590908957832, -0.02914892982816106, -4.9090927313649885e-05, 1.0130008114895227e-07, -4.1774272244493825e-11, 0.0, 614339.6229566181, 3774.5765553492215, -8.765883590379365, -0.006628666066553137, 1.9443490499570702e-05, -8.435666778477927e-09, 0.0, 91099297.84578028, 2126254.5882274057, -3530.3232412653674, -5.097744675889406, 0.010883537486827015, -4.478680967774453e-06, 0.0, 33065776000.194557, 300808282.9729665, -508189.7982248137, -834.3835507694841, 1.6990301881385919, -0.0006902787586981277, 0.0, 3303383080018.358, 57531106971.99358, -91167396.01094316, -157139.35313833103, 314.53288741229954, -0.1274728352200272, 0.0, -11453099708898.984, 7473115641379.314, -4729054528.488109, -32224065.100789495, 46867.489008631244, -17.36758898583502]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]"
burgers,256×256,0.2,139.9403436083024,2,WENDy-MLE L1=0.0001,inf,inf,False,False,nan,nan,nan,nan,nan,nan,nan,False,492-th leading minor of the array is not positive definite,0,41.84440358300344,41.883641041989904,"[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]",[]
burgers,256×256,0.2,139.9403436083024,2,WENDy-MLE L1=0.01,inf,inf,False,False,nan,nan,nan,nan,nan,nan,nan,False,627-th leading minor of the array is not positive definite,0,24.307736542017665,24.346974001004128,"[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]",[]
kdv,400×601,0.0,0.0,0,WSINDy,2.8432149028104574e-07,3.135150850042123e-07,True,True,2,0,0,1.0,1.0,1.0,1.0,True,MSTLS support stable,2,0.007230792019981891,0.17780991701874882,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.49999994749591664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.000000313515085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9, 22]"
kdv,400×601,0.0,0.0,0,WENDy HT,3.563780215307778e-07,5.331870009950279e-07,True,True,2,0,0,1.0,1.0,1.0,1.0,True,IRLS step tolerance,1,0.0023645829933229834,0.1729437079920899,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4999997334064995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0000002961157262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9, 22]"
kdv,400×601,0.0,0.0,0,WENDy L1=1e-06,0.00045262253438223786,0.0002159737081114388,True,False,2,6,0,0.25,1.0,0.4,0.25,True,IRLS step tolerance,6,0.004945749999023974,0.1755248749977909,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0004575899575191943, -0.499993010120427, -4.444128983463815e-10, -2.4405640864491397e-13, -1.5057715622696222e-16, -1.035978184158673e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9997840262918886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3704210246762924e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[8, 9, 10, 11, 12, 13, 22, 36]"
kdv,400×601,0.0,0.0,0,WENDy L1=0.0001,0.24674333918963282,0.021968946414726465,True,False,2,3,0,0.4,1.0,0.5714285714285714,0.4,True,IRLS step tolerance,2,0.007397917011985555,0.17797704201075248,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2749878645570233, -0.49863429659037106, -4.97268769808602e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9780310535852735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013742928176835152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[8, 9, 10, 22, 36]"
kdv,400×601,0.0,0.0,0,WENDy L1=0.01,14.466113979062332,1.0,True,False,1,3,1,0.25,0.5,0.3333333333333333,0.2,True,IRLS step tolerance,2,0.006579167005838826,0.17715829200460576,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -16.14257423580895, -0.4466599681141658, 0.0, 0.0, 0.0, -2.425135672198833e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004353323309679201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[8, 9, 13, 36]"
kdv,400×601,0.0,0.0,0,WENDy-MLE HT,3.563780215307778e-07,5.331870009950279e-07,True,True,2,0,0,1.0,1.0,1.0,1.0,True,IRLS step tolerance,1,0.002291582990437746,0.17287070798920467,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4999997334064995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0000002961157262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9, 22]"
kdv,400×601,0.0,0.0,0,WENDy-MLE L1=1e-06,0.00045262253438223786,0.0002159737081114388,True,False,2,6,0,0.25,1.0,0.4,0.25,True,IRLS step tolerance,6,0.004666666995035484,0.1752457919938024,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0004575899575191943, -0.499993010120427, -4.444128983463815e-10, -2.4405640864491397e-13, -1.5057715622696222e-16, -1.035978184158673e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9997840262918886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3704210246762924e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[8, 9, 10, 11, 12, 13, 22, 36]"
kdv,400×601,0.0,0.0,0,WENDy-MLE L1=0.0001,0.24674333918963282,0.021968946414726465,True,False,2,3,0,0.4,1.0,0.5714285714285714,0.4,True,IRLS step tolerance,2,0.007290667010238394,0.17786979200900532,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2749878645570233, -0.49863429659037106, -4.97268769808602e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9780310535852735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013742928176835152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[8, 9, 10, 22, 36]"
kdv,400×601,0.0,0.0,0,WENDy-MLE L1=0.01,14.466113979062332,1.0,True,False,1,3,1,0.25,0.5,0.3333333333333333,0.2,True,IRLS step tolerance,2,0.006602375011425465,0.1771815000101924,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -16.14257423580895, -0.4466599681141658, 0.0, 0.0, 0.0, -2.425135672198833e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004353323309679201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[8, 9, 13, 36]"
kdv,400×601,0.2,54.89147646864822,0,WSINDy,0.005102135512476763,0.005704103994646381,True,True,2,0,0,1.0,1.0,1.0,1.0,True,MSTLS support stable,5,0.013657041010446846,0.17346162503235973,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5000541396606458, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0057041039946464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9, 22]"
kdv,400×601,0.2,54.89147646864822,0,WENDy HT,1.0000000000030629,1.0,True,False,0,2,2,0.0,0.0,0.0,0.0,False,IRLS iteration limit,300,677.9241135000193,678.0839180840412,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7671857159673636e-06, -1.629432101473264e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[11, 12]"
kdv,400×601,0.2,54.89147646864822,0,WENDy L1=1e-06,23.028833661668717,0.628484709123682,True,False,2,34,0,0.05555555555555555,1.0,0.10526315789473684,0.05555555555555555,False,IRLS iteration limit,300,751.7127972920134,751.8726018760353,"[11.356552571395994, 0.46538223976682064, 0.0, -3.1468310777462693e-07, -2.9622684471696767e-10, -1.5563647918332008e-13, 0.0, 0.0, -23.093149319493392, -0.43131897561307025, -3.5877628047491416e-05, 0.0, 0.0, 0.0, 0.0, -0.16687597361178172, -7.309654210061469e-08, 0.0, 0.0, -3.927601832730138e-19, -9.940803105700917e-18, 0.0, -0.37151529087631796, -0.0015338803632908972, 8.796443413830594e-07, 4.665431586233137e-11, 1.5706523703679512e-13, -1.6286769442229028e-16, 0.0, -0.0014335937550872381, -3.1259413863838877e-07, -3.0757872058804515e-10, 1.5845699847845905e-16, 7.378850960549421e-19, 7.098697260272025e-20, 0.0, 0.00047874960607508963, -2.7440709066858233e-05, 1.0911967478663754e-07, -1.6762736238194427e-10, 1.0707881045551828e-13, -2.3908700760129204e-17, 0.0, 1.0666217714588839e-05, 5.555057009023564e-09, -1.890367146807423e-10, 3.9073747741656077e-13, -2.823120823385878e-16, 6.747946791706166e-20]","[0, 1, 3, 4, 5, 8, 9, 10, 15, 16, 19, 20, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]"
kdv,400×601,0.2,54.89147646864822,0,WENDy L1=0.0001,84.97150405619266,0.33867985420562285,True,False,2,35,0,0.05405405405405406,1.0,0.10256410256410256,0.05405405405405406,False,L1 subproblem: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1,3.9755659170041326,4.1353705010260455,"[69.71619739026397, -4.047827879793304, -0.00021396528485549386, 1.8240384477351204e-08, 0.0, 0.0, -4.447542152464467e-16, 0.0, -64.40424662828869, -0.3306600728971886, -7.813000469856422e-05, -2.705140751878799e-09, -6.781227832759825e-14, 0.0, 0.0, -0.7108162810525948, -7.144979411082847e-06, -6.334086786900894e-09, 0.0, 0.0, 0.0, 0.0, -0.8533064365010764, 9.655448288657999e-06, 3.314042312389547e-08, 1.2064128201915256e-11, 1.192703623043387e-15, -4.9976295322124795e-17, 0.0, -0.009828957455794221, 1.608038182179775e-06, 5.469047044755121e-09, -6.661144210116037e-12, 1.059060259498072e-15, 7.127133384724756e-19, 0.0, -0.001626026533250294, -3.159864610842475e-05, 1.676914578027218e-07, -2.8284561107655127e-10, 1.878848949035323e-13, -4.2773359188315724e-17, 0.0, -3.2410281261351926e-05, 4.386579700264498e-07, -1.6126895379147366e-09, 2.233630313083453e-12, -1.309947590506956e-15, 2.7473374964518136e-19]","[0, 1, 2, 3, 6, 8, 9, 10, 11, 12, 15, 16, 17, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]"
kdv,400×601,0.2,54.89147646864822,0,WENDy L1=0.01,579.8792772972882,1.0,True,False,1,5,1,0.16666666666666666,0.5,0.25,0.14285714285714285,True,IRLS step tolerance,31,59.40608041701489,59.565885001036804,"[-647.8848071130559, -0.2591195585651195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -23.85737112216799, -0.4245026529213221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003309710259267754, 0.0, 0.0, 0.0, -1.0310123383871076e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 8, 9, 36, 40]"
kdv,400×601,0.2,54.89147646864822,0,WENDy-MLE HT,1.0000000000038411,1.0,True,False,0,2,2,0.0,0.0,0.0,0.0,False,Desired error not necessarily achieved due to precision loss.,294,1752.2462642080209,1752.4060687920428,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.098876355705438e-06, -1.7896401138905385e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[11, 12]"
kdv,400×601,0.2,54.89147646864822,0,WENDy-MLE L1=1e-06,4532.054225848578,1.3006412210826033,True,False,2,41,0,0.046511627906976744,1.0,0.08888888888888889,0.046511627906976744,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,300,1632.4266556249931,1632.586460209015,"[5066.543433276424, -64.59301548015718, -1.605121167176862, 0.006981497810058448, -9.416986462146924e-06, 5.085954516966933e-09, -9.570799633565808e-13, 0.0, 18.705649014154766, -0.8883831757665259, 0.0015559708807649439, -2.2820042174763682e-06, 1.3654827790771776e-09, -2.8418280578654986e-13, 0.0, 2.3319891079859745, -0.03739178538459705, 9.319900442595345e-05, -7.748273193448198e-08, 2.1293043159380327e-11, -5.277070168456093e-16, 0.0, 0.3006412210826033, -0.020413952403811036, 7.550226656937902e-05, -1.0745335505240073e-07, 6.397387854585198e-11, -1.3419157207650685e-14, 0.0, -0.05760662711414117, 0.0001935416710698987, -5.982870747069347e-07, 9.787969562143058e-10, -6.649864028429171e-13, 1.5296724232961e-16, 0.0, 0.005333876750959362, -7.009654355123789e-05, 2.6370905680983887e-07, -3.8364604804531456e-10, 2.317309383798247e-13, -4.903845119761792e-17, 0.0, -0.0005687338543959438, 2.3482150159488863e-06, -4.754986504338439e-09, 4.743500543303829e-12, -2.240319626265084e-15, 3.9791845819876396e-19]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]"
kdv,400×601,0.2,54.89147646864822,0,WENDy-MLE L1=0.0001,1970.4047622499222,2.5547718902117365,True,False,2,41,0,0.046511627906976744,1.0,0.08888888888888889,0.046511627906976744,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,300,2113.2997502909857,2113.4595548750076,"[-2156.850165784213, -398.2214822997852, 0.6428609974266546, 0.0030127823121391616, -5.829021071895137e-06, 2.480529604188757e-09, -3.8761240311174105e-14, 0.0, -206.1945202010112, -0.06734160929820902, -9.819061049882628e-05, 1.1470677421452455e-09, -1.9525571549821326e-11, -1.9191651510868e-14, 0.0, -3.514208438891996, 0.020344075817940642, -5.272276676834306e-06, -1.4267451176757763e-10, -2.7012879474403495e-12, -2.3172155970727397e-17, 0.0, -3.5547718902117365, -0.007680701694684061, 6.753888807714514e-05, -1.0317224573425373e-07, 6.060454242472996e-11, -1.2657700483973105e-14, 0.0, 0.11250726679814477, 1.0263468265257847e-05, -4.696877856954149e-07, 8.370878368219809e-10, -5.866424755953346e-13, 1.440657753288533e-16, 0.0, 0.0444557977592193, -8.502304893090538e-05, 2.4791326302828876e-07, -3.8120398205267793e-10, 2.304651721472194e-13, -4.621137908127903e-17, 0.0, -0.001425673834003474, 2.8744633919962556e-06, -3.9533635317583456e-09, 4.634887394924023e-12, -2.229668063824703e-15, 2.2399333940686615e-19]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]"
kdv,400×601,0.2,54.89147646864822,0,WENDy-MLE L1=0.01,696.3545825643175,1.0,True,False,1,16,1,0.058823529411764705,0.5,0.10526315789473684,0.05555555555555555,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,300,1877.6734182910004,1877.8332228750223,"[-777.5998525604972, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -38.400345335337924, -0.38344474405730644, -8.924665451795146e-07, 0.0, -6.179168706615857e-13, -3.766701862999155e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0037146170076945957, -1.8449596606447937e-07, -1.1312686812443908e-10, -4.224123289259294e-14, -1.7249163823955232e-17, -1.0011806852064386e-20, 0.0, 0.0, 2.6264700422952217e-10, 2.377253918054272e-13, 1.4809838385731213e-16, -2.348958035315706e-19, 5.897898612981843e-23]","[0, 8, 9, 10, 12, 13, 36, 37, 38, 39, 40, 41, 44, 45, 46, 47, 48]"
kdv,400×601,0.2,54.89147646864822,1,WSINDy,0.8947103149704527,1.0,True,False,1,0,1,1.0,0.5,0.6666666666666666,0.5,True,MSTLS support stable,3,0.010926499991910532,0.1310222499887459,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4748368395633873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[9]
kdv,400×601,0.2,54.89147646864822,1,WENDy HT,1.0000000000001048,1.0,True,False,0,2,2,0.0,0.0,0.0,0.0,False,IRLS iteration limit,300,486.7389056669781,486.85900141697493,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.122076323726489e-07, -3.795049266992704e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[11, 12]"
